image,dmos
jpeg/img107.bmp,0.62812683
jpeg/img138.bmp,0.3880492
jpeg/img154.bmp,0.37325156000000004
jpeg/img168.bmp,0.77950697
wn/img3.bmp,0.62642333
wn/img11.bmp,0.7498728299999999
wn/img28.bmp,0.54835683
wn/img60.bmp,0.32420653
wn/img119.bmp,0.51045376
gblur/img36.bmp,0.53114757
gblur/img42.bmp,0.63102686
gblur/img61.bmp,0.7224128000000001
gblur/img82.bmp,0.7685837
gblur/img132.bmp,0.40570396
fastfading/img81.bmp,0.55326805
fastfading/img82.bmp,0.59550008
fastfading/img83.bmp,0.6944836999999999
fastfading/img84.bmp,0.72503516
fastfading/img85.bmp,0.5200298400000001
