image,dmos
rushmore.BLUR.2.png,0.916713
rushmore.BLUR.3.png,0.758417
rushmore.BLUR.4.png,0.584424
rushmore.BLUR.5.png,0.34240899999999996
shroom.BLUR.1.png,0.953958
shroom.BLUR.2.png,0.838969
shroom.BLUR.3.png,0.6052919999999999
shroom.BLUR.4.png,0.45084
shroom.BLUR.5.png,0.23075800000000002
snow_leaves.BLUR.1.png,0.980249
snow_leaves.BLUR.2.png,0.860256
snow_leaves.BLUR.3.png,0.699675
snow_leaves.BLUR.4.png,0.540191
snow_leaves.BLUR.5.png,0.30359
sunsetcolor.BLUR.1.png,0.926924
sunsetcolor.BLUR.2.png,0.6914739999999999
sunsetcolor.BLUR.3.png,0.27408200000000005
sunsetcolor.BLUR.4.png,0.037216999999999945
sunsetcolor.BLUR.5.png,0.0005910000000000082
sunset_sparrow.BLUR.1.png,0.913453
sunset_sparrow.BLUR.2.png,0.809308
sunset_sparrow.BLUR.3.png,0.693109
sunset_sparrow.BLUR.4.png,0.452396
sunset_sparrow.BLUR.5.png,0.15408200000000005
swarm.BLUR.1.png,0.924594
swarm.BLUR.2.png,0.707488
swarm.BLUR.3.png,0.441207
swarm.BLUR.4.png,0.18202799999999997
swarm.BLUR.5.png,0.03717300000000001
trolley.BLUR.1.png,0.963646
trolley.BLUR.2.png,0.884842
trolley.BLUR.3.png,0.770175
trolley.BLUR.4.png,0.593037
trolley.BLUR.5.png,0.39414000000000005
turtle.BLUR.1.png,0.939545
turtle.BLUR.2.png,0.765143
turtle.BLUR.3.png,0.481912
turtle.BLUR.4.png,0.25253499999999995
turtle.BLUR.5.png,0.06711199999999995
veggies.BLUR.1.png,0.943556
veggies.BLUR.2.png,0.793715
veggies.BLUR.3.png,0.6511009999999999
veggies.BLUR.4.png,0.47860199999999997
veggies.BLUR.5.png,0.28116399999999997
woman.BLUR.1.png,0.91356
woman.BLUR.2.png,0.801947
woman.BLUR.3.png,0.580082
woman.BLUR.4.png,0.38369
woman.BLUR.5.png,0.16608
1600.contrast.1.png,0.943819
1600.contrast.2.png,0.799031
1600.contrast.3.png,0.689675
1600.contrast.4.png,0.629401
aerial_city.contrast.1.png,0.962193
aerial_city.contrast.2.png,0.836911
aerial_city.contrast.3.png,0.633433
aerial_city.contrast.4.png,0.5474129999999999
boston.contrast.1.png,0.883432
boston.contrast.2.png,0.660841
boston.contrast.3.png,0.394648
boston.contrast.4.png,0.31027099999999996
bridge.contrast.1.png,0.963593
bridge.contrast.2.png,0.860529
bridge.contrast.3.png,0.655108
bridge.contrast.4.png,0.542478
butter_flower.contrast.1.png,0.930169
butter_flower.contrast.2.png,0.7436
butter_flower.contrast.3.png,0.485298
butter_flower.contrast.4.png,0.38511300000000004
cactus.contrast.1.png,0.888745
cactus.contrast.2.png,0.714843
cactus.contrast.3.png,0.592274
cactus.contrast.4.png,0.483266
child_swimming.contrast.1.png,0.856692
child_swimming.contrast.2.png,0.710977
child_swimming.contrast.3.png,0.44641699999999995
child_swimming.contrast.4.png,0.434882
couple.contrast.1.png,0.902732
couple.contrast.2.png,0.790181
couple.contrast.3.png,0.6475420000000001
couple.contrast.4.png,0.583243
elk.contrast.1.png,0.924458
elk.contrast.2.png,0.799631
elk.contrast.3.png,0.6008899999999999
family.contrast.1.png,0.973142
family.contrast.2.png,0.855224
family.contrast.3.png,0.720477
family.contrast.4.png,0.6214930000000001
fisher.contrast.1.png,0.909563
fisher.contrast.2.png,0.787615
fisher.contrast.3.png,0.658444
fisher.contrast.4.png,0.610587
foxy.contrast.1.png,0.953233
foxy.contrast.2.png,0.81675
foxy.contrast.3.png,0.643923
foxy.contrast.4.png,0.5300750000000001
geckos.contrast.1.png,0.894602
geckos.contrast.2.png,0.7611600000000001
geckos.contrast.3.png,0.547617
lady_liberty.contrast.1.png,0.9083289999999999
lady_liberty.contrast.2.png,0.694797
lady_liberty.contrast.3.png,0.35941
lake.contrast.1.png,0.905664
lake.contrast.2.png,0.734937
lake.contrast.3.png,0.590268
lake.contrast.4.png,0.493544
log_seaside.contrast.1.png,0.97658
log_seaside.contrast.2.png,0.843295
log_seaside.contrast.3.png,0.630938
log_seaside.contrast.4.png,0.5417179999999999
monument.contrast.1.png,0.986823
monument.contrast.2.png,0.85763
monument.contrast.3.png,0.7418750000000001
monument.contrast.4.png,0.6766490000000001
native_american.contrast.1.png,0.938062
native_american.contrast.2.png,0.776267
native_american.contrast.3.png,0.630413
native_american.contrast.4.png,0.541374
redwood.contrast.1.png,0.926111
redwood.contrast.2.png,0.801999
redwood.contrast.3.png,0.610158
redwood.contrast.4.png,0.529114
roping.contrast.1.png,0.943557
roping.contrast.2.png,0.807874
roping.contrast.3.png,0.629115
roping.contrast.4.png,0.549633
rushmore.contrast.1.png,0.875292
rushmore.contrast.2.png,0.710412
rushmore.contrast.3.png,0.60707
rushmore.contrast.4.png,0.49422299999999997
shroom.contrast.1.png,0.91937
shroom.contrast.2.png,0.815626
shroom.contrast.3.png,0.667214
shroom.contrast.4.png,0.589806
snow_leaves.contrast.1.png,0.95934
snow_leaves.contrast.2.png,0.779057
snow_leaves.contrast.3.png,0.680473
snow_leaves.contrast.4.png,0.6212420000000001
sunsetcolor.contrast.1.png,0.947962
sunsetcolor.contrast.2.png,0.869027
sunsetcolor.contrast.3.png,0.727399
sunsetcolor.contrast.4.png,0.5868979999999999
sunset_sparrow.contrast.1.png,0.9064220000000001
sunset_sparrow.contrast.2.png,0.739507
sunset_sparrow.contrast.3.png,0.598128
sunset_sparrow.contrast.4.png,0.534602
swarm.contrast.1.png,0.909387
swarm.contrast.2.png,0.6852480000000001
swarm.contrast.3.png,0.37473
trolley.contrast.1.png,0.943997
trolley.contrast.2.png,0.785005
trolley.contrast.3.png,0.566998
trolley.contrast.4.png,0.5028619999999999
turtle.contrast.1.png,0.920754
turtle.contrast.2.png,0.8011079999999999
turtle.contrast.3.png,0.593412
turtle.contrast.4.png,0.44576400000000005
veggies.contrast.1.png,0.944452
veggies.contrast.2.png,0.797177
veggies.contrast.3.png,0.668284
veggies.contrast.4.png,0.6146670000000001
woman.contrast.1.png,0.9316450000000001
woman.contrast.2.png,0.8272200000000001
woman.contrast.3.png,0.590658
woman.contrast.4.png,0.531444
